Date,AAL,ADM,AIG,ALB,AOS,BA,BSX,CAT,CF,CVX,CXO,D,DHR,DUK,DVN,EOG,FCX,GD,GE,GS,JNJ,LLY,LUV,MCHP,MNST,MOS,MRO,MU,NOV,NRG,PRGO,PXD,SWKS,TDG,TSN,UAL,VLO,WFC,XOM
2008-01-02,12.557316780090332,32.82601547241211,783.8177490234375,33.28082275390625,4.5429253578186035,62.995025634765625,11.40999984741211,47.689701080322266,17.094026565551758,57.78233337402344,21.13056755065918,27.360578536987305,21.15178108215332,31.678314208984375,74.9857406616211,40.7070426940918,38.6632080078125,63.85222244262695,23.290084838867188,173.75143432617188,44.95592498779297,32.700775146484375,10.89189338684082,19.9793758392334,7.196666717529297,77.30121612548828,28.038442611694336,7.039999961853027,57.44493103027344,37.12457275390625,31.040742874145508,47.13401412963867,7.617858409881592,19.727521896362305,12.63398265838623,29.915233612060547,44.097564697265625,20.185501098632812,60.07149887084961
2008-01-03,11.991671562194824,33.16688919067383,785.9056396484375,32.89727020263672,4.437963962554932,63.2568473815918,11.390000343322754,47.520896911621094,17.90228843688965,58.493324279785156,21.630176544189453,27.307649612426758,21.333417892456055,31.774547576904297,76.01628875732422,41.54981231689453,38.970157623291016,64.62629699707031,23.315427780151367,171.44146728515625,44.96955108642578,32.974571228027344,10.70728588104248,19.9793758392334,7.150000095367432,79.72454071044922,28.257638931274414,6.949999809265137,58.55022430419922,36.58704376220703,31.07725715637207,47.411216735839844,7.617858409881592,19.89796257019043,11.914904594421387,29.690799713134766,42.18001937866211,19.783174514770508,60.277076721191406
2008-01-04,11.699420928955078,33.25394821166992,769.8953857421875,32.35045623779297,4.24957275390625,62.41321563720703,11.3100004196167,46.271751403808594,17.19447898864746,57.714317321777344,20.630958557128906,27.313522338867188,20.800771713256836,31.758512496948242,73.85701751708984,39.67252731323242,37.32316207885742,62.80070114135742,22.833919525146484,167.33204650878906,44.90816879272461,32.23406219482422,10.541135787963867,19.572711944580078,6.916666507720947,77.8479232788086,27.202775955200195,6.400000095367432,56.6445426940918,35.9107780456543,30.15517234802246,45.958290100097656,6.915373802185059,19.911073684692383,11.630624771118164,31.000001907348633,40.72596740722656,19.068710327148438,59.15286636352539
2008-01-07,11.529727935791016,33.26118850708008,783.8177490234375,32.44023132324219,4.279178142547607,60.26781463623047,11.529999732971191,46.40680694580078,16.96884536743164,56.96003723144531,20.758312225341797,28.06047248840332,20.273012161254883,32.5765380859375,73.44808197021484,39.516475677490234,35.732303619384766,62.73497772216797,22.922611236572266,162.9798583984375,45.603885650634766,33.945343017578125,10.956503868103027,19.644859313964844,6.918333530426025,76.69742584228516,26.919645309448242,6.389999866485596,54.83035659790039,34.84437942504883,30.209949493408203,45.27962875366211,7.061346054077148,19.705671310424805,12.107218742370605,29.18000030517578,40.44658660888672,19.20050811767578,58.60036849975586
2008-01-08,10.379581451416016,32.651947021484375,773.3758544921875,31.509862899780273,4.389520168304443,58.1151237487793,10.979999542236328,45.33998489379883,16.812761306762695,56.23051452636719,21.649770736694336,27.860504150390625,19.818906784057617,32.48028564453125,71.36241912841797,38.73612594604492,35.85957336425781,62.53050231933594,22.428421020507812,158.60263061523438,45.658470153808594,34.88498306274414,10.439606666564941,18.89055061340332,7.128333568572998,72.10376739501953,26.746118545532227,6.179999828338623,54.23576354980469,34.298187255859375,30.191692352294922,44.572288513183594,6.824143409729004,18.630577087402344,11.680793762207031,24.389999389648438,40.14815139770508,18.381986618041992,57.848793029785156
2008-01-09,10.266454696655273,32.77525329589844,786.3233032226562,30.52237892150879,4.4123969078063965,58.398746490478516,10.979999542236328,45.39399719238281,17.389204025268555,57.23207092285156,22.795934677124023,28.29572868347168,19.909725189208984,32.83317565917969,73.03096008300781,39.766170501708984,36.25635528564453,64.94029998779297,22.681861877441406,160.48577880859375,46.245059967041016,35.38278579711914,10.402682304382324,19.041410446166992,7.308333396911621,72.62593078613281,26.13420867919922,6.199999809265137,55.52399444580078,34.055423736572266,30.365150451660156,45.52815246582031,7.0157294273376465,18.46013832092285,11.8396577835083,26.030000686645508,39.15762710571289,18.75655746459961,58.81877899169922
2008-01-10,11.831405639648438,32.33283615112305,804.8399658203125,31.044692993164062,4.397593975067139,59.89688491821289,11.699999809265137,45.51554489135742,17.10484504699707,56.8178596496582,22.00243377685547,28.0781192779541,20.270565032958984,32.78505325317383,72.50748443603516,39.69482421875,36.22266387939453,64.86724853515625,22.757877349853516,164.80438232421875,46.32008743286133,35.37656784057617,11.214959144592285,19.021728515625,7.5316667556762695,76.31394958496094,25.558828353881836,6.199999809265137,54.9980354309082,34.28084945678711,31.405921936035156,44.67743682861328,7.234686374664307,18.46013832092285,12.115579605102539,32.189998626708984,39.59574508666992,19.360044479370117,58.88302993774414
2008-01-11,11.209197044372559,31.651077270507812,803.0301513671875,30.481576919555664,4.3033976554870605,58.5587272644043,11.739999771118164,44.57025146484375,17.401573181152344,56.057403564453125,21.238325119018555,27.81343650817871,19.566072463989258,32.368019104003906,71.29695129394531,39.65467834472656,35.39091110229492,63.20964050292969,22.282711029052734,166.33595275878906,46.299617767333984,35.351680755615234,10.799590110778809,18.575706481933594,7.188333511352539,80.94841766357422,24.88754653930664,6.090000152587891,53.22956466674805,35.1044807434082,30.502092361450195,45.33697509765625,6.687294006347656,18.24599266052246,11.806211471557617,32.06999969482422,37.855960845947266,19.56120491027832,58.009361267089844
2008-01-14,11.350605964660645,32.738975524902344,825.8623046875,30.79986000061035,4.411049842834473,59.39508819580078,11.930000305175781,45.42100524902344,18.522003173828125,56.205772399902344,21.767324447631836,27.972240447998047,19.59798240661621,32.48028564453125,73.77525329589844,41.54535675048828,36.89122009277344,63.092777252197266,22.466442108154297,168.7715606689453,46.34736633300781,35.58192825317383,10.910353660583496,19.507116317749023,7.224999904632568,89.37701416015625,25.061077117919922,6.25,55.34107208251953,35.52930450439453,30.757715225219727,46.03476333618164,6.897128582000732,18.254732131958008,11.730955123901367,32.93000030517578,38.014713287353516,19.568138122558594,58.349857330322266
2008-01-15,11.793694496154785,32.63745880126953,805.5359497070312,30.212251663208008,4.3316569328308105,56.62422561645508,11.510000228881836,44.15836715698242,17.772478103637695,54.573577880859375,20.856273651123047,27.63701629638672,19.59552574157715,31.934955596923828,71.4033203125,40.61249542236328,35.66163635253906,62.30414581298828,21.87721824645996,161.77467346191406,46.2177734375,35.21477508544922,11.178031921386719,18.956140518188477,7.051666736602783,82.61292266845703,23.823543548583984,5.75,52.078521728515625,34.17679977416992,30.465576171875,42.05833435058594,6.6690497398376465,18.232879638671875,11.605538368225098,34.56999969482422,34.858985900878906,18.375049591064453,57.18709182739258
2008-01-16,11.821977615356445,30.729961395263672,806.2320556640625,29.347187042236328,4.362606048583984,58.086021423339844,12.050000190734863,43.3953742980957,16.123491287231445,53.324676513671875,19.99420166015625,27.478208541870117,19.5145206451416,31.99911117553711,68.7696533203125,39.55021286010742,33.326560974121094,61.52742004394531,21.89622688293457,165.29820251464844,46.592899322509766,34.891197204589844,11.15034294128418,18.910226821899414,6.666666507720947,74.82896423339844,23.038103103637695,5.929999828338623,48.892234802246094,33.344486236572266,31.13202476501465,40.0510139465332,6.760280609130859,18.197917938232422,11.71423625946045,34.63999938964844,34.07164001464844,18.9854736328125,55.58747863769531
2008-01-17,11.793694496154785,29.852378845214844,755.5554809570312,28.155670166015625,4.326275825500488,57.83146667480469,12.350000381469727,42.4176139831543,13.947521209716797,51.16079330444336,18.936203002929688,26.45484161376953,18.925413131713867,31.068805694580078,66.0051040649414,37.48811340332031,30.641788482666016,59.19733810424805,21.040912628173828,159.8412322998047,46.2655143737793,34.125789642333984,11.002657890319824,18.464195251464844,6.691666603088379,66.09036254882812,21.796005249023438,6.059999942779541,45.7592887878418,32.02665710449219,31.004213333129883,38.28264236450195,6.440967559814453,17.625410079956055,11.396505355834961,33.41999816894531,33.09381103515625,18.125335693359375,53.904388427734375
