,ACN,AMAT,BBY,BLL,CME,CRM,CSCO,DIS,EA,EQR,EXR,HAS,HD,HPQ,ILMN,INTC,IRM,JNPR,KSS,LOW,MSFT,NKE,NVDA,PAYX,PLD,SNPS,STX,TJX,TSCO,VTR,WDC,WELL,WM
2015-04-15 00:00:00-04:00,94.13,22.55,37.54,36.255,91.15,67.2,28.26,102.52,56.85,75.27,66.11,64.82,113.4,33.03,190.53,32.83,36.4,24.37,76.2,73.405,42.26,49.9,22.62,48.98,42.74,47.41,56.66,33.365,86.46,73.16,99.03,75.43,49.96
2015-04-16 00:00:00-04:00,94.03,21.885,37.19,17.41,78.78,67.91,28.61,108.1,56.86,58.32,66.24,66.05,113.37,32.81,193.03,32.88,36.87,24.29,76.31,74.08,42.17,49.95,22.5,49.03,42.96,47.36,55.97,33.235,86.5,73.3,97.84,75.61,49.72
2015-04-17 00:00:00-04:00,92.39,21.495,36.47,17.425,77.39,65.81,27.92,102.24,56.04,75.31,65.82,65.88,112.12,32.53,191.17,32.46,36.89,23.73,74.47,72.55,41.62,49.265,22.195,48.275,42.88,46.48,57.44,32.62,86.98,72.89,99.44,75.27,48.7
2015-04-20 00:00:00-04:00,93.26,21.76,36.58,36.06,90.79,66.91,28.49,108.2,57.3,75.26,66.18,74.18,112.83,33.4,193.18,32.72,36.78,24.13,75.32,72.63,42.9,49.99,22.09,48.985,43.03,46.99,59.14,32.978,88.54,73.13,101.58,75.23,48.83
2015-04-21 00:00:00-04:00,92.99,22.3,36.49,36.05,77.68,67.4,28.69,103.19,59.01,75.775,66.83,73.54,113.16,33.22,199.36,32.43,36.5,24.18,74.96,73.25,42.64,50.145,22.055,49.05,42.75,47.29,58.41,33.145,90.82,72.79,99.67,75.25,48.67
2015-04-22 00:00:00-04:00,93.37,22.32,36.23,35.975,90.67,67.71,28.62,103.44,59.81,76.25,66.96,71.72,112.96,33.5,190.2,32.71,36.4,24.4,75.92,73.06,42.98,50.075,22.31,49.28,42.35,47.57,58.23,33.205,90.89,72.71,100.3,75.44,48.45
2015-04-23 00:00:00-04:00,93.82,22.17,36.14,17.585,90.31,68.48,28.67,109.01,59.88,76.51,67.34,71.7,114.04,33.38,192.6,32.36,36.5,24.0,76.78,73.37,43.35,50.56,22.23,49.51,42.57,47.97,58.75,33.173,91.26,73.08,100.27,75.85,48.52
2015-04-24 00:00:00-04:00,93.41,21.8,35.39,18.095,89.89,67.83,28.83,109.54,59.88,76.565,67.61,71.61,113.73,33.27,189.6,32.09,36.53,26.145,74.59,73.18,47.87,50.48,22.03,49.225,42.57,47.62,58.33,33.135,91.03,72.84,99.75,75.87,48.5
2015-04-27 00:00:00-04:00,93.74,19.97,35.32,18.105,88.9,67.82,28.89,105.57,59.85,59.03,66.81,71.01,111.4,33.05,183.71,32.5,36.23,26.44,72.93,71.85,48.03,50.48,22.1975,49.29,42.445,47.29,57.91,32.655,90.64,72.31,98.9,75.72,48.16
2015-04-28 00:00:00-04:00,94.44,20.035,35.72,18.065,89.52,66.89,29.32,109.92,59.12,76.55,66.87,71.11,110.62,33.24,184.41,33.02,37.28,26.84,73.24,71.76,49.16,49.925,22.3,49.28,42.22,47.62,59.0,32.47,89.61,72.62,97.89,75.65,48.32
2015-04-29 00:00:00-04:00,93.65,20.01,34.87,17.92,89.23,74.73,29.06,109.8,58.62,75.44,65.06,70.55,108.71,33.325,186.52,32.88,35.42,26.64,71.13,70.44,49.05,50.075,22.14,48.835,41.08,47.5,58.16,32.115,88.46,70.88,95.84,73.97,45.94
2015-04-30 00:00:00-04:00,92.64,19.79,34.7,36.705,90.89,72.83,28.83,108.75,58.09,56.85,65.93,70.81,106.99,32.98,184.25,32.55,34.49,26.44,71.65,68.85,48.66,49.42,22.19,48.39,40.195,46.885,58.72,32.27,86.07,68.88,97.76,72.01,45.62
2015-05-01 00:00:00-04:00,93.35,19.98,35.18,37.205,90.76,73.33,29.115,105.91,59.33,57.55,66.49,71.66,109.5,33.79,191.2,33.43,34.6,26.905,73.08,70.71,48.65,50.385,22.75,48.845,40.41,47.08,59.61,32.775,87.16,69.31,99.33,72.23,46.13
2015-05-04 00:00:00-04:00,94.46,19.8727,35.65,37.46,90.82,71.6,29.16,106.4,59.32,75.2,66.71,71.21,110.06,33.655,189.59,33.43,34.85,27.065,73.14,71.25,48.24,50.41,22.615,49.39,40.37,47.23,59.22,32.775,87.31,68.77,99.5,72.115,45.91
2015-05-05 00:00:00-04:00,93.68,19.37,35.47,36.5,90.915,72.78,28.9,110.78,59.17,73.02,65.66,70.19,108.07,33.18,187.04,32.64,34.22,26.69,71.55,70.44,47.61,50.205,22.035,49.1,39.51,46.62,57.7,32.815,85.9,67.74,96.78,71.22,45.0
2015-05-06 00:00:00-04:00,93.01,19.45,35.32,17.525,90.3,73.77,28.97,109.73,60.93,55.78,65.6,70.4,108.35,32.5,188.6,32.22,34.25,26.66,72.97,70.79,46.29,50.125,22.09,49.0,39.63,46.82,56.3,32.925,84.64,67.09,94.89,70.79,44.64
2015-05-07 00:00:00-04:00,94.5,19.565,36.13,35.83,79.54,74.51,28.81,109.27,60.27,57.1,66.95,71.14,110.04,32.82,190.83,32.25,34.92,26.73,73.36,72.3,46.7,50.73,22.5,48.79,40.21,47.12,56.43,33.1,85.69,68.43,94.85,71.5,45.0
2015-05-08 00:00:00-04:00,95.87,19.68,36.63,17.545,81.23,72.4,29.24,110.1,61.89,74.84,68.5,71.22,112.43,33.41,195.89,32.79,35.44,26.97,74.27,73.26,47.72,51.215,20.83,49.13,40.75,47.99,57.27,33.66,86.89,69.12,96.53,72.15,45.43
2015-05-11 00:00:00-04:00,96.01,19.92,36.98,17.46,95.4,71.21,29.21,108.56,62.58,73.38,68.02,72.01,111.91,33.69,197.49,32.69,35.66,27.07,74.3,73.23,47.37,51.405,20.63,49.06,40.42,48.25,56.76,33.415,87.12,67.87,96.05,70.76,45.53
2015-05-12 00:00:00-04:00,95.47,19.89,36.8,17.27,95.06,71.77,29.22,104.69,62.42,56.82,68.91,70.96,112.53,32.9,196.88,32.25,35.9,27.04,74.3,73.67,47.35,51.175,20.83,49.0,40.33,47.89,56.16,33.195,86.82,68.07,95.98,70.93,45.6
2015-05-13 00:00:00-04:00,95.68,19.94,36.19,35.76,81.9,71.79,29.35,109.17,61.73,73.4,68.56,70.46,111.24,33.3,198.22,32.64,36.14,27.16,74.53,73.13,47.63,51.085,20.95,48.97,39.9,48.25,56.59,32.935,86.43,67.07,95.96,70.1,45.47
2015-05-14 00:00:00-04:00,96.96,19.86,34.82,17.465,96.1,72.86,29.04,105.35,63.09,74.92,70.57,71.97,111.91,33.7,198.9,32.965,36.58,27.4306,64.61,72.23,48.72,51.71,21.29,49.93,40.26,48.71,57.42,32.82,87.67,68.19,98.42,71.14,45.79
2015-05-15 00:00:00-04:00,97.02,20.19,34.6,17.72,81.77,72.4,29.54,110.3,62.875,75.185,72.23,72.4,113.33,33.6,198.95,32.985,36.98,27.325,66.13,73.08,48.3,52.495,21.295,49.79,40.73,48.6,56.9,32.975,88.49,69.38,97.67,72.39,45.89
2015-05-18 00:00:00-04:00,97.46,20.19,35.09,17.88,94.91,72.79,29.75,110.33,63.31,57.58,71.61,71.97,114.27,33.25,200.76,33.41,37.235,27.63,66.06,73.04,48.0,52.375,21.27,50.12,40.59,48.96,56.88,33.625,90.13,69.19,97.86,71.81,45.91
2015-05-19 00:00:00-04:00,97.19,19.98,34.98,17.765,95.0,71.48,29.73,110.58,62.61,74.63,71.13,71.83,112.37,33.39,202.15,33.15,37.59,27.53,66.49,71.85,47.57,52.325,21.035,50.33,40.535,48.99,55.14,34.6,90.08,69.21,95.58,71.57,45.92
2015-05-20 00:00:00-04:00,97.06,19.9,33.78,36.46,93.95,70.16,29.62,105.61,62.24,74.85,71.02,71.79,112.11,33.06,202.13,33.4,37.23,27.6,65.85,68.5,47.58,52.315,21.04,50.28,40.75,49.25,54.6,34.23,89.91,68.89,94.82,71.58,45.79
2015-05-21 00:00:00-04:00,96.85,20.15,35.13,17.595,93.38,72.93,29.44,110.41,62.7,57.38,70.43,72.54,112.03,33.85,203.13,33.55,36.75,27.605,65.92,68.74,47.42,52.2,20.9,50.25,40.33,49.81,55.37,33.94,90.56,68.33,95.26,71.24,46.16
2015-05-22 00:00:00-04:00,96.4,20.14,34.34,36.43,94.0,75.0101,29.26,105.66,62.57,57.44,70.785,72.89,112.185,34.76,204.91,33.45,36.66,27.615,66.1,69.56,46.9,52.225,20.855,49.855,40.29,49.36,55.78,33.58,90.54,68.28,95.24,70.86,46.11
2015-05-26 00:00:00-04:00,96.09,20.0,33.9,35.85,93.46,73.59,28.94,109.47,62.52,73.97,70.62,72.18,110.93,33.39,205.09,33.1,36.48,26.99,65.12,69.58,46.6,51.711,20.73,49.32,39.94,48.83,54.58,33.095,88.31,67.74,93.19,70.6,45.65
2015-05-27 00:00:00-04:00,96.78,20.345,34.36,17.55,93.89,73.95,29.31,105.77,63.845,75.09,70.96,72.4,112.13,33.78,209.48,33.72,36.935,27.815,65.38,70.72,47.62,51.415,21.84,49.73,40.37,50.01,55.35,33.25,89.0,67.83,94.38,71.12,45.9
2015-05-28 00:00:00-04:00,96.94,20.35,34.18,17.47,80.94,72.7,29.35,110.54,63.27,74.9,70.65,72.46,112.19,33.655,208.62,34.02,36.76,27.66,65.38,70.46,47.45,51.14,22.15,49.57,40.28,49.83,56.36,32.99,88.38,67.15,99.21,70.85,45.86
2015-05-29 00:00:00-04:00,96.07,20.13,34.71,35.485,94.19,72.75,29.32,110.33,62.75,74.31,70.04,72.12,111.38,33.39,206.14,34.5,36.46,27.81,65.49,69.985,46.86,50.84,22.14,49.42,39.6,49.88,55.65,32.19,87.14,66.52,97.38,70.15,45.73
2015-06-01 00:00:00-04:00,96.16,20.315,34.36,35.725,94.12,73.11,29.19,110.93,62.895,57.75,70.33,72.39,111.66,33.75,205.4,33.91,36.83,27.07,64.68,70.13,47.24,50.885,22.38,49.41,40.14,49.89,55.21,32.545,87.74,67.15,97.14,71.14,45.81
2015-06-02 00:00:00-04:00,96.34,20.375,34.76,17.26,94.3,72.91,29.09,106.13,62.97,73.78,69.16,72.16,111.54,33.885,205.15,33.28,34.67,27.25,65.73,70.16,46.92,51.065,21.93,49.15,40.16,50.14,55.24,32.44,88.55,66.71,96.97,70.51,45.64
2015-06-03 00:00:00-04:00,96.97,20.36,35.07,35.73,81.36,73.48,29.09,106.54,63.37,71.91,68.18,72.77,113.16,33.97,208.91,32.74,34.29,27.37,65.37,70.65,46.86,51.26,21.7,49.0,39.97,50.73,55.66,33.015,90.25,64.81,98.14,69.32,45.71
2015-06-04 00:00:00-04:00,95.95,20.05,34.52,17.13,81.12,72.2245,28.63,105.7,62.64,71.92,67.63,72.19,111.51,33.32,207.97,32.33,32.9,27.145,64.855,70.15,46.39,50.995,22.09,48.2,40.1,50.33,54.57,32.815,88.21,64.92,95.4,69.62,45.19
2015-06-05 00:00:00-04:00,95.39,20.14,34.54,17.23,82.59,73.55,28.58,110.27,62.9,55.03,66.58,72.25,110.34,32.915,210.21,31.84,32.64,27.38,63.41,69.79,46.15,51.01,22.265,48.43,39.99,50.75,54.42,32.82,87.99,63.58,94.87,67.81,44.93
2015-06-08 00:00:00-04:00,94.78,19.87,34.27,17.41,95.16,71.83,28.27,109.31,61.67,71.11,66.44,72.34,109.95,32.7,210.685,31.3,32.3,27.18,62.7,68.73,45.74,50.71,21.75,48.05,39.825,49.87,53.05,32.63,87.6,63.95,92.59,68.4,44.98
2015-06-09 00:00:00-04:00,94.93,19.9,33.82,17.335,96.31,71.76,28.24,108.5,61.77,54.45,65.83,72.04,109.51,32.58,215.7,31.26,31.94,27.4,62.05,68.51,45.64,50.665,21.85,47.69,39.07,49.46,52.63,32.35,87.29,63.23,92.05,67.8,44.85
2015-06-10 00:00:00-04:00,96.49,20.03,34.21,17.45,85.31,73.01,28.66,105.41,62.53,70.84,66.52,72.71,110.94,32.89,215.45,31.81,31.84,27.68,62.46,69.16,46.59,51.65,21.455,48.1,39.38,50.2,53.59,32.76,88.92,63.68,93.59,68.29,44.96
2015-06-11 00:00:00-04:00,96.92,19.78,34.19,36.395,98.88,72.42,28.87,106.01,62.61,71.58,67.1,73.27,111.3,32.53,217.8,31.86,31.87,27.93,62.41,69.05,46.44,51.955,21.7,48.26,39.66,50.56,54.3,32.78,90.12,64.11,94.49,68.44,45.01
2015-06-12 00:00:00-04:00,96.08,19.62,34.19,17.53,83.87,71.77,28.54,105.37,62.76,55.08,67.2,72.8,110.6,32.41,215.35,31.32,32.0,27.4,62.67,69.04,45.97,51.895,21.1,47.99,39.29,50.26,53.54,32.695,90.19,63.96,93.01,67.95,44.96
2015-06-15 00:00:00-04:00,95.76,19.71,34.12,17.395,96.23,72.58,28.48,110.2,61.57,71.48,67.11,72.89,110.03,31.7,215.0,31.39,31.865,27.18,62.6,69.1,45.48,51.68,21.065,47.495,39.02,49.76,53.36,32.548,90.31,63.57,91.75,67.5,44.29
2015-06-16 00:00:00-04:00,96.71,19.83,34.39,17.33,83.53,73.42,28.72,111.07,62.87,72.64,68.47,73.04,110.25,31.66,215.94,31.64,31.7,27.43,62.08,69.41,45.82,52.29,21.325,47.72,39.19,50.01,53.2,32.685,91.13,64.19,91.05,68.01,44.37
2015-06-17 00:00:00-04:00,96.94,19.545,34.01,35.72,96.45,74.43,28.935,106.84,64.48,73.66,68.64,74.57,110.52,32.21,215.32,31.94,32.03,27.42,62.77,69.67,45.97,52.375,21.58,47.79,39.39,50.07,53.18,32.855,91.72,64.4,92.01,68.22,44.44
2015-06-18 00:00:00-04:00,97.31,19.83,35.02,17.525,83.08,75.7,29.2,108.5,65.27,57.55,69.57,75.48,111.86,32.08,218.76,32.39,32.7,27.895,63.18,70.15,46.71,52.995,21.93,48.24,39.745,50.32,54.14,33.58,92.95,65.11,92.41,68.9,44.83
2015-06-19 00:00:00-04:00,97.0,19.72,34.97,36.18,94.0,74.98,29.03,107.92,65.95,74.08,68.91,76.2,112.49,31.81,218.18,32.08,32.49,27.275,63.8,69.92,46.02,53.255,21.86,48.1,39.31,50.15,53.34,33.305,92.44,65.17,91.02,68.72,44.33
2015-06-22 00:00:00-04:00,98.59,19.86,34.92,36.22,94.66,74.79,28.95,113.56,66.62,56.16,68.16,76.62,113.07,31.71,220.0,32.27,32.8,27.02,63.66,70.29,46.245,53.4,21.77,48.795,39.23,50.59,53.87,33.273,93.05,64.18,91.6,67.55,44.28
2015-06-23 00:00:00-04:00,98.26,19.96,34.87,17.62,82.02,74.51,28.79,114.43,66.58,55.28,67.14,77.76,113.2,31.64,220.73,32.08,32.59,27.185,63.92,70.6,45.9,53.59,21.215,48.81,38.8,50.38,52.29,33.765,92.89,63.59,88.61,67.03,43.94
2015-06-24 00:00:00-04:00,97.8,20.105,33.93,36.135,93.67,73.49,28.53,113.8,67.69,71.36,66.26,78.33,112.37,31.55,220.33,31.915,31.67,26.875,63.98,70.08,45.63,53.105,21.01,48.14,38.63,50.24,51.98,33.8,91.88,62.96,87.715,66.525,43.78
2015-06-25 00:00:00-04:00,99.5,20.06,33.84,36.275,94.0,73.63,28.4,114.45,67.45,70.65,65.41,78.42,112.26,31.22,219.0,31.99,31.45,26.96,63.36,69.67,45.65,52.64,21.17,48.22,38.12,50.44,50.68,33.655,92.7,61.82,85.95,66.0,43.57
2015-06-26 00:00:00-04:00,98.99,19.78,33.98,36.295,81.19,72.35,28.29,115.01,67.62,55.23,65.65,77.65,112.61,30.55,218.51,31.035,31.85,26.58,63.38,68.61,45.27,54.855,20.74,48.0,38.27,50.23,50.06,34.005,92.75,62.78,84.45,66.38,43.65
2015-06-29 00:00:00-04:00,96.66,19.22,32.72,35.57,92.32,70.0144,27.535,113.065,66.23,54.39,65.03,75.6,110.57,30.0,213.96,30.4,31.08,26.1,62.53,67.53,44.39,53.845,20.12,46.79,37.15,49.9,49.03,33.045,90.14,62.39,81.98,65.77,43.02
2015-06-30 00:00:00-04:00,96.78,19.21,32.61,17.055,93.05,69.64,27.47,114.1,66.41,54.43,65.21,74.79,111.09,29.98,218.31,30.42,30.99,25.98,62.59,66.95,44.15,54.005,20.12,46.87,37.09,50.63,47.51,33.08,89.9,62.07,78.42,65.6,43.02
2015-07-01 00:00:00-04:00,98.08,19.5,33.45,17.415,93.72,70.53,27.35,115.165,68.0,55.57,66.83,75.78,112.13,30.54,220.68,30.17,31.48,26.3,62.82,67.25,44.446,54.695,20.4,47.31,37.79,50.25,47.575,33.725,90.74,62.6,79.43,66.35,43.17
2015-07-02 00:00:00-04:00,97.33,19.6,33.49,35.805,94.27,70.39,27.325,110.82,67.8,72.585,67.41,75.92,111.46,30.69,220.09,30.55,31.55,26.1,63.12,66.69,44.39,54.93,20.41,47.65,37.935,49.92,48.15,33.39,90.32,62.96,80.87,66.22,43.04
2015-07-06 00:00:00-04:00,97.35,19.27,33.33,17.32,94.59,69.15,27.215,115.7,68.02,72.9399,67.27,75.88,111.33,30.58,220.51,30.03,31.24,25.76,62.84,66.29,44.4,54.94,20.17,48.17,37.88,49.66,47.02,33.465,91.07,62.85,79.82,66.63,43.19
2015-07-07 00:00:00-04:00,98.68,19.17,33.81,35.75,95.24,70.27,27.36,117.09,69.88,74.09,68.54,76.15,112.42,30.7901,221.7,29.9,30.97,25.9,64.96,67.3599,44.3,55.645,19.785,48.02,38.7,49.74,47.82,34.125,90.71,64.39,79.82,68.31,43.64
2015-07-08 00:00:00-04:00,97.63,18.54,33.52,34.825,82.21,69.43,26.99,115.21,69.0,57.47,68.85,77.06,111.05,30.46,213.93,29.505,30.56,25.625,64.58,66.56,44.25,54.615,19.65,47.32,38.2,49.7,46.4,33.71,87.62,64.16,78.3,68.75,43.45
2015-07-09 00:00:00-04:00,97.75,18.53,33.66,16.94,96.97,69.94,26.91,115.65,70.51,74.21,68.91,75.94,111.38,30.4,217.17,28.9299,30.675,25.71,62.69,67.005,44.51,54.72,19.41,47.43,38.24,50.32,46.06,33.835,88.74,64.11,77.35,68.33,43.77
2015-07-10 00:00:00-04:00,98.77,18.76,33.94,17.055,98.51,71.12,27.26,116.45,72.07,74.68,69.6,77.23,113.1,30.65,219.42,29.16,30.91,26.15,63.96,67.84,44.59,55.26,19.75,47.78,38.58,50.385,45.94,34.06,91.17,64.56,77.1,68.76,44.32
2015-07-13 00:00:00-04:00,100.55,19.3,34.35,17.14,98.06,71.06,27.79,113.79,73.545,74.44,69.68,78.23,114.9,30.73,221.42,29.73,31.15,26.14,64.07,68.29,45.53,56.21,19.88,48.39,38.86,50.695,46.28,34.575,92.52,64.57,77.71,68.45,44.49
2015-07-14 00:00:00-04:00,100.72,18.89,34.57,17.17,97.2,71.77,28.03,117.82,72.25,58.03,69.59,78.68,115.36,30.5,229.26,29.655,31.51,26.055,64.76,68.37,45.62,56.16,19.89,48.17,38.87,51.07,47.61,34.555,93.3,64.25,78.35,68.12,45.11
2015-07-15 00:00:00-04:00,99.96,18.57,34.42,17.4,97.81,71.39,28.11,118.31,72.49,57.99,69.58,78.07,115.59,30.5,229.07,29.6999,31.41,26.16,64.0,68.28,45.77,55.96,19.75,47.77,39.0,51.14,47.31,34.36,93.41,64.29,78.69,67.53,44.93
2015-07-16 00:00:00-04:00,101.45,17.87,34.89,17.52,85.81,72.41,28.28,119.08,72.96,75.08,70.33,78.42,114.72,30.35,230.76,29.9,31.77,26.355,63.73,68.23,46.65,56.17,20.18,47.91,39.51,50.8,47.91,34.695,93.92,64.57,78.9,67.51,45.43
2015-07-17 00:00:00-04:00,100.47,17.77,32.88,17.385,86.3,72.82,28.18,118.85,73.47,74.71,70.165,78.27,114.46,30.37,239.81,29.47,31.72,26.385,62.26,67.52,46.61,56.405,20.08,47.44,39.49,50.67,48.15,34.375,94.5,64.45,78.92,67.29,45.19
2015-07-20 00:00:00-04:00,100.72,17.77,32.86,35.04,99.85,72.78,28.03,119.66,74.8,75.26,70.76,83.16,113.37,30.45,240.02,29.09,31.42,26.36,62.59,66.7,46.92,56.57,19.7,47.29,39.65,50.86,47.72,34.543,93.13,64.305,78.37,67.33,45.05
2015-07-21 00:00:00-04:00,100.39,17.825,32.72,16.715,98.7,73.82,27.85,119.29,73.68,74.77,70.27,80.42,113.85,30.65,237.63,28.71,31.37,26.335,62.09,66.4,47.27,56.495,19.79,47.27,40.29,50.29,48.11,34.255,93.52,63.94,78.69,67.09,44.77
2015-07-22 00:00:00-04:00,102.33,17.49,33.04,16.64,98.95,73.87,27.53,119.32,72.92,75.3801,70.87,79.85,114.92,30.78,217.49,28.61,31.58,26.185,62.87,67.44,45.54,57.045,19.41,47.27,40.145,50.6,49.06,34.31,94.78,64.27,78.52,67.66,44.37
2015-07-23 00:00:00-04:00,102.42,17.73,32.85,16.405,96.61,72.22,28.01,118.8,71.81,74.51,70.85,79.28,114.59,31.24,219.95,28.6,31.2,26.48,61.86,67.71,46.12,56.99,19.65,46.66,39.93,50.435,48.02,34.125,95.47,63.63,77.9,67.03,45.56
2015-07-24 00:00:00-04:00,101.2,17.375,32.47,16.29,96.65,73.92,28.39,114.62,72.26,74.6,70.97,79.64,113.6,30.82,220.99,28.06,31.125,27.54,61.87,67.19,45.94,56.52,19.42,46.12,39.865,50.07,47.32,33.735,93.56,65.38,77.26,67.84,45.32
2015-07-27 00:00:00-04:00,100.39,17.37,32.05,16.2,95.55,72.46,28.21,113.98,71.22,58.22,71.19,79.5,113.07,30.26,217.27,28.35,30.74,27.4,61.77,67.04,45.36,55.88,19.32,46.28,39.97,49.22,47.9,33.675,92.08,66.09,76.5,68.7,45.54
2015-07-28 00:00:00-04:00,101.69,17.63,32.14,33.83,96.16,73.81,28.21,118.44,71.8,74.92,71.01,79.57,114.84,30.27,218.03,28.97,30.9,27.56,61.41,67.78,45.35,56.74,19.735,46.61,40.37,50.25,48.88,33.925,91.73,66.24,77.75,68.66,46.56
2015-07-29 00:00:00-04:00,102.45,17.54,32.11,34.37,97.0,73.89,28.39,119.79,72.19,74.44,71.12,80.745,116.37,30.28,217.18,29.0,30.66,27.48,61.16,68.75,46.28,57.46,19.98,46.71,40.65,50.66,49.42,34.735,92.25,66.63,78.74,69.315,47.06
2015-07-30 00:00:00-04:00,102.67,17.565,32.11,34.78,97.0,73.36,28.3,120.04,72.27,74.3,72.88,79.99,116.46,30.63,218.78,28.91,29.91,27.97,61.52,68.86,46.89,57.505,20.01,46.24,40.22,50.89,51.29,34.81,91.98,66.35,86.44,68.81,47.52
2015-07-31 00:00:00-04:00,103.13,17.37,32.3,16.495,83.1,73.32,28.43,120.03,71.56,74.84,73.54,78.71,117.07,30.52,219.32,28.96,30.06,28.44,61.31,69.4,46.7,57.625,19.95,46.4,40.62,50.85,50.6,34.915,92.51,67.08,86.05,69.36,47.46
2015-08-03 00:00:00-04:00,103.24,17.17,31.98,33.675,83.91,72.48,28.36,121.11,70.98,75.49,74.43,77.75,116.88,30.03,216.75,29.06,30.215,28.175,60.85,68.84,46.81,57.41,20.29,47.53,40.63,50.57,51.46,34.675,91.34,67.45,85.85,69.81,47.15
2015-08-04 00:00:00-04:00,103.42,16.84,31.96,16.48,96.69,71.9,28.04,121.69,71.8,74.58,74.33,78.83,117.54,29.77,214.25,29.14,29.96,27.99,61.18,69.36,47.55,57.885,20.3708,47.69,40.45,50.97,51.38,34.79,92.26,66.75,84.41,69.2,47.31
2015-08-05 00:00:00-04:00,104.52,17.04,32.0,34.13,97.86,72.54,28.27,110.48,75.16,74.5,74.69,79.25,118.0,30.31,215.86,29.12,29.82,28.25,61.16,69.95,47.59,58.39,20.58,48.27,40.48,51.63,51.87,35.09,93.36,66.46,84.69,68.58,47.9
2015-08-06 00:00:00-04:00,103.13,16.85,31.11,34.665,97.09,70.44,28.21,108.56,74.01,74.76,75.33,76.92,116.55,30.15,209.52,29.01,29.26,28.01,60.365,69.33,46.61,57.565,20.48,47.56,40.69,51.07,51.32,34.755,91.17,66.99,84.2,68.5,47.32
2015-08-07 00:00:00-04:00,103.77,16.98,30.77,34.66,97.25,70.4,28.17,109.37,73.37,58.33,75.7,77.4,116.9,29.41,210.49,28.88,29.275,28.06,60.02,69.53,46.76,57.27,22.98,47.62,40.77,51.19,49.48,34.825,91.7,67.42,83.51,68.0,47.12
2015-08-10 00:00:00-04:00,105.24,17.6,31.29,35.43,98.0,71.29,28.6,106.99,73.95,75.27,75.34,79.49,117.58,30.24,211.7799,29.64,29.07,28.39,61.6,69.57,47.33,57.68,23.78,48.105,40.74,51.75,51.15,35.08,93.11,66.79,84.95,67.37,47.7
2015-08-11 00:00:00-04:00,103.59,17.35,31.49,17.055,84.15,71.66,28.03,107.99,73.83,76.39,76.13,79.13,117.71,29.32,208.71,28.98,28.93,27.87,61.41,69.43,46.42,57.24,23.66,47.88,41.16,51.14,51.01,34.99,93.507,67.5,83.21,67.81,47.82
2015-08-12 00:00:00-04:00,103.76,17.31,31.7,16.945,97.045,71.06,27.88,103.13,73.71,76.84,76.7,79.49,117.71,29.1,207.36,29.46,29.755,28.15,61.5,68.98,46.75,56.545,23.72,47.81,41.18,51.23,51.63,35.04,92.75,67.97,83.16,68.19,48.13
2015-08-13 00:00:00-04:00,103.43,17.02,31.7,17.105,84.56,71.41,28.71,107.52,73.38,59.58,77.25,80.55,119.01,28.44,208.84,28.88,29.53,28.17,56.11,71.23,46.74,56.82,23.52,48.13,41.25,51.39,51.37,35.28,93.19,67.85,81.6,67.85,48.17
2015-08-14 00:00:00-04:00,103.47,16.64,32.64,35.865,98.16,72.99,29.02,107.16,72.83,77.14,78.506,80.71,119.75,28.73,207.87,29.01,30.19,28.2,55.54,72.11,47.0,57.18,23.545,48.3,41.37,51.63,52.0,35.305,93.11,68.41,82.51,67.95,48.5
2015-08-17 00:00:00-04:00,103.5,17.03,32.39,17.42,98.25,74.03,28.825,109.03,73.7,77.54,78.7,80.62,119.74,28.6,207.98,29.09,30.28,28.33,55.66,72.48,47.32,57.505,23.39,48.37,41.94,52.125,52.45,35.815,93.94,68.51,83.6,69.36,48.86
2015-08-18 00:00:00-04:00,103.84,16.53,32.42,17.41,85.05,72.62,28.245,106.92,73.86,77.72,78.54,80.39,122.8,28.385,207.0,28.9,30.22,28.115,55.45,72.95,47.27,57.425,23.08,48.45,42.25,51.99,52.05,38.41,94.12,59.8,83.31,69.34,48.92
2015-08-19 00:00:00-04:00,102.87,16.445,32.23,35.32,84.13,72.06,27.8,106.47,71.6,59.32,78.46,79.58,122.8,27.75,205.75,28.36,30.16,28.045,54.73,74.36,46.625,57.48,22.99,48.0,42.12,52.3,49.42,37.445,93.35,60.06,81.73,69.08,48.82
2015-08-20 00:00:00-04:00,99.98,15.99,31.42,34.455,83.12,67.89,27.04,100.01,67.72,75.99,77.9,77.86,120.56,27.36,200.43,27.53,30.24,27.36,53.69,73.19,45.77,56.15,22.155,47.3,41.62,48.61,48.65,37.18,89.7,60.56,79.83,69.38,48.8
2015-08-21 00:00:00-04:00,97.16,15.48,30.19,33.595,91.66,69.169,26.49,95.27,65.53,57.71,76.53,75.19,116.1845,27.499,199.95,26.56,29.22,26.55,52.28,71.11,43.08,53.445,21.48,45.69,40.67,47.52,48.73,35.78,85.64,59.6,79.44,68.42,47.93
2015-08-24 00:00:00-04:00,92.7,15.1,29.28,15.755,76.79,65.19,25.17,95.38,63.7,70.52,72.22,71.19,112.62,26.61,191.84,26.25,27.6,25.55,50.43,68.3,41.72,51.93,20.71,44.0,38.07,45.7,47.63,34.72,83.59,56.87,76.92,65.73,49.47
